,parcelid,aircon,num_bathroom,num_bedroom,quality,num_bathroom_calc,area_total_calc,area_live_finished,fips,num_bath,num_garage,area_garage,heating,latitude,longitude,area_lot,num_pool,pooltypeid7,zoning_landuse_county,zoning_landuse,zoning_property,rawcensustractandblock,region_city,region_county,region_neighbor,region_zip,num_room,num_unit,build_year,tax_building,tax_total,tax_year,tax_land,tax_property,censustractandblock,logerror,transactiondate
1667,17129951,,3.0,4.0,,3.0,2026.0,2026.0,6111,3.0,2.0,628.0,,34218811,-119012991,5830.0,,,1111,261,,61110053.03,51239.0,2061,,97091.0,8.0,,1999.0,229586.0,382639.0,2016,153053.0,4424.3,61110100000000.0,0.0632919653,2017-03-24
1668,17136715,,3.0,4.0,,3.0,1929.0,1929.0,6111,3.0,2.0,456.0,,34237440,-119026468,7199.0,1.0,1.0,1111,261,,61110054.01100501,51239.0,2061,,97089.0,7.0,,1967.0,240270.0,480540.0,2015,240270.0,5143.26,61110054011005.0,-0.019200000000000002,2016-11-23
1669,17136715,,3.0,4.0,,3.0,1929.0,1929.0,6111,3.0,2.0,456.0,,34237440,-119026468,7199.0,1.0,1.0,1111,261,,61110054.01,51239.0,2061,,97089.0,7.0,,1967.0,243933.0,487866.0,2016,243933.0,5198.78,61110100000000.0,-0.019200000000000002,2016-11-23
1670,17136815,,2.5,5.0,,2.5,1896.0,1896.0,6111,2.0,2.0,462.0,,34234713,-119030859,6500.0,,,1111,261,,61110054.012011,51239.0,2061,,97089.0,9.0,,1964.0,51971.0,70280.0,2015,18309.0,834.44,61110054012011.0,-0.0212,2016-06-03
1671,17136815,,2.5,5.0,,2.5,1896.0,1896.0,6111,2.0,2.0,462.0,,34234713,-119030859,6500.0,,,1111,261,,61110054.01,51239.0,2061,,97089.0,9.0,,1964.0,52763.0,71351.0,2016,18588.0,843.24,61110100000000.0,-0.0212,2016-06-03
1672,17141742,,1.5,2.0,,1.5,919.0,919.0,6111,1.0,1.0,0.0,,34222273,-119004598,5111.0,,,1128,265,,61110053.03104101,51239.0,2061,,97091.0,4.0,,1977.0,144443.0,288886.0,2015,144443.0,3140.26,61110053031041.0,0.007249303,2017-03-23
1673,17141742,,1.5,2.0,,1.5,919.0,919.0,6111,1.0,1.0,0.0,,34222273,-119004598,5111.0,,,1128,265,,61110053.03,51239.0,2061,,97091.0,4.0,,1977.0,146644.0,293288.0,2016,146644.0,3173.52,61110100000000.0,0.007249303,2017-03-23
1674,17143817,,2.5,4.0,,2.5,1763.0,1763.0,6111,2.0,2.0,462.0,,34227289,-118997972,3307.0,,,1111,261,,61110053.032011,51239.0,2061,,97091.0,8.0,,1994.0,177000.0,504000.0,2015,327000.0,5377.46,61110053032011.0,0.0658,2016-03-25
1675,17143817,,2.5,4.0,,2.5,1763.0,1763.0,6111,2.0,2.0,462.0,,34227289,-118997972,3307.0,,,1111,261,,61110053.03,51239.0,2061,,97091.0,8.0,,1994.0,184000.0,525000.0,2016,341000.0,5577.14,61110100000000.0,0.0658,2016-03-25
1676,17149554,,1.5,2.0,,1.5,1051.0,1051.0,6111,1.0,1.0,0.0,,34191007,-119211752,1306.0,,,1129,266,,61110036.051026,13150.0,2061,,97106.0,4.0,,1980.0,97823.0,163036.0,2015,65213.0,1930.62,61110036051026.0,0.003,2016-03-11
1677,17149554,,1.5,2.0,,1.5,1051.0,1051.0,6111,1.0,1.0,0.0,,34191007,-119211752,1306.0,,,1129,266,,61110036.05,13150.0,2061,,97106.0,4.0,,1980.0,99314.0,165521.0,2016,66207.0,1911.92,61110000000000.0,0.003,2016-03-11
1678,17152353,,2.0,2.0,,2.0,1217.0,1217.0,6111,2.0,2.0,0.0,,34189732,-119219033,2304.0,,,1128,265,,61110036.052008,13150.0,2061,,97106.0,5.0,,1981.0,175541.0,234045.0,2015,58504.0,2875.68,61110036052008.0,0.0274851505,2017-06-21
1679,17152353,,2.0,2.0,,2.0,1217.0,1217.0,6111,2.0,2.0,0.0,,34189732,-119219033,2304.0,,,1128,265,,61110036.05,13150.0,2061,,97106.0,5.0,,1981.0,178217.0,237613.0,2016,59396.0,2845.7,61110000000000.0,0.0274851505,2017-06-21
1680,17154445,,2.0,2.0,,2.0,1257.0,1257.0,6111,2.0,1.0,0.0,,34180027,-119196587,3920.0,,,1128,265,,61110043.042009,47198.0,2061,,97109.0,5.0,,1964.0,122798.0,245596.0,2015,122798.0,2887.98,61110043042009.0,-0.037700000000000004,2016-04-20
1681,17154445,,2.0,2.0,,2.0,1257.0,1257.0,6111,2.0,1.0,0.0,,34180027,-119196587,3920.0,,,1128,265,,61110043.04,47198.0,2061,,97109.0,5.0,,1964.0,124669.0,249338.0,2016,124669.0,2970.54,61110000000000.0,-0.037700000000000004,2016-04-20
1682,17154945,,2.0,3.0,,2.0,1245.0,1245.0,6111,2.0,2.0,0.0,,34177345,-119200207,3484.0,,,1128,265,,61110043.042041,47198.0,2061,,97109.0,5.0,,1964.0,40964.0,52155.0,2015,11191.0,594.1,61110043042041.0,0.1108899807,2017-01-13
1683,17154945,,2.0,3.0,,2.0,1245.0,1245.0,6111,2.0,2.0,0.0,,34177345,-119200207,3484.0,,,1128,265,,61110043.04,47198.0,2061,,97109.0,5.0,,1964.0,99494.0,284269.0,2016,184775.0,6063.48,61110000000000.0,0.1108899807,2017-01-13
1684,17161962,,2.0,5.0,,2.0,2315.0,2315.0,6111,2.0,1.0,342.0,,34201832,-119167263,6000.0,,,1110,261,,61110091.001012,13150.0,2061,,97101.0,10.0,,1956.0,151700.0,178051.0,2015,26351.0,2121.28,61110091001012.0,0.0402,2016-03-11
1685,17161962,,2.0,5.0,,2.0,2315.0,2315.0,6111,2.0,1.0,342.0,,34201832,-119167263,6000.0,,,1110,261,,61110091.0,13150.0,2061,,97101.0,10.0,,1956.0,154013.0,180765.0,2016,26752.0,2183.34,61110100000000.0,0.0402,2016-03-11
1686,17170484,,2.0,3.0,,2.0,1080.0,1080.0,6111,2.0,2.0,420.0,,34155259,-119184103,6061.0,,,1111,261,,61110045.05101801,13150.0,2061,,97104.0,5.0,,1961.0,53746.0,74281.0,2015,20535.0,843.5,61110045051018.0,-0.0385917427,2017-02-24
1687,17170484,,2.0,3.0,,2.0,1080.0,1080.0,6111,2.0,2.0,420.0,,34155259,-119184103,6061.0,,,1111,261,,61110045.05,13150.0,2061,,97104.0,5.0,,1961.0,54564.0,75411.0,2016,20847.0,832.56,61110000000000.0,-0.0385917427,2017-02-24
1688,17171118,,2.0,3.0,,2.0,1392.0,1392.0,6111,2.0,2.0,400.0,,34150266,-119214635,2450.0,,,1110,261,,61110036.12304399,13150.0,2061,,97106.0,5.0,,1971.0,120596.0,298198.0,2015,177602.0,3340.86,61110036123044.0,-0.0545,2016-06-15
1689,17171118,,2.0,3.0,,2.0,1392.0,1392.0,6111,2.0,2.0,400.0,,34150266,-119214635,2450.0,,,1110,261,,61110036.12,13150.0,2061,,97106.0,5.0,,1971.0,122434.0,302744.0,2016,180310.0,3425.24,61110000000000.0,-0.0545,2016-06-15
1690,17173376,,2.0,4.0,,2.0,1211.0,1211.0,6111,2.0,1.0,260.0,,34157410,-119191626,6000.0,,,1111,261,,61110042.001003005,47198.0,2061,,97109.0,6.0,,1956.0,164000.0,328000.0,2015,164000.0,3694.24,61110042001003.0,0.027600000000000003,2016-01-13
1691,17173376,,2.0,4.0,,2.0,1211.0,1211.0,6111,2.0,1.0,260.0,,34157410,-119191626,6000.0,,,1111,261,,61110042.0,47198.0,2061,,97109.0,6.0,,1956.0,175866.0,351732.0,2016,175866.0,3998.86,61110000000000.0,0.027600000000000003,2016-01-13
1692,17180866,,2.0,4.0,,2.0,1199.0,1199.0,6111,2.0,2.0,418.0,,34166820,-119174470,6479.0,,,1111,261,,61110040.00301,13150.0,2061,,97104.0,6.0,,1962.0,41733.0,54944.0,2015,13211.0,699.9,61110040003010.0,-0.0502,2016-02-19
1693,17180866,,2.0,4.0,,2.0,1199.0,1199.0,6111,2.0,2.0,418.0,,34166820,-119174470,6479.0,,,1111,261,,61110040.0,13150.0,2061,,97104.0,6.0,,1962.0,42368.0,55780.0,2016,13412.0,690.0,61110000000000.0,-0.0502,2016-02-19
1694,17183079,,2.0,3.0,,2.0,1416.0,1416.0,6111,2.0,2.0,460.0,,34161220,-119163892,6000.0,,,1111,261,,61110047.102002,13150.0,2061,,97104.0,6.0,,1966.0,83120.0,110807.0,2015,27687.0,1274.78,61110047102002.0,0.0126539058,2017-01-13
1695,17183079,,2.0,3.0,,2.0,1416.0,1416.0,6111,2.0,2.0,460.0,,34161220,-119163892,6000.0,,,1111,261,,61110047.1,13150.0,2061,,97104.0,6.0,,1966.0,84387.0,112495.0,2016,28108.0,1257.22,61110000000000.0,0.0126539058,2017-01-13
1696,17189988,,2.0,2.0,,2.0,942.0,942.0,6111,2.0,1.0,0.0,,34142336,-119187346,1306.0,,,1129,266,,61110044.004008,47198.0,2061,,97109.0,4.0,,1977.0,96000.0,274000.0,2015,178000.0,3172.76,61110044004008.0,0.1523038903,2017-08-21
1697,17189988,,2.0,2.0,,2.0,942.0,942.0,6111,2.0,1.0,0.0,,34142336,-119187346,1306.0,,,1129,266,,61110044.0,47198.0,2061,,97109.0,4.0,,1977.0,95000.0,272000.0,2016,177000.0,3180.8,61110000000000.0,0.1523038903,2017-08-21
1698,17197269,,2.5,3.0,,2.5,1587.0,1587.0,6111,2.0,1.0,305.0,,34276153,-118899518,3206.0,,,1111,261,,61110076.122002006,25974.0,2061,,97097.0,6.0,,1984.0,135000.0,385000.0,2015,250000.0,4220.14,61110076122002.0,-0.0199672237,2017-06-30
1699,17197269,,2.5,3.0,,2.5,1587.0,1587.0,6111,2.0,1.0,305.0,,34276153,-118899518,3206.0,,,1111,261,,61110076.12,25974.0,2061,,97097.0,6.0,,1984.0,143000.0,407000.0,2016,264000.0,4454.96,61110100000000.0,-0.0199672237,2017-06-30
1700,17197506,,2.0,4.0,,2.0,1215.0,1215.0,6111,2.0,2.0,609.0,,34262160,-118921436,43560.0,,,1110,261,,61110076.072025,25974.0,2061,,97097.0,7.0,,1976.0,47298.0,62454.0,2015,15156.0,693.6,61110076072025.0,-0.10482290130000001,2017-03-31
1701,17197506,,2.0,4.0,,2.0,1215.0,1215.0,6111,2.0,2.0,609.0,,34262160,-118921436,43560.0,,,1110,261,,61110076.07,25974.0,2061,,97097.0,7.0,,1976.0,48018.0,63405.0,2016,15387.0,703.28,61110100000000.0,-0.10482290130000001,2017-03-31
1702,17199424,,2.5,3.0,,2.5,2463.0,2463.0,6111,2.0,2.0,450.0,,34265531,-118890200,8771.0,,,1111,261,,61110076.071005,25974.0,2061,,97097.0,6.0,,1990.0,223173.0,371951.0,2015,148778.0,4174.0,61110076071005.0,0.1154569757,2017-03-14
1703,17199424,,2.5,3.0,,2.5,2463.0,2463.0,6111,2.0,2.0,450.0,,34265531,-118890200,8771.0,,,1111,261,,61110076.07,25974.0,2061,,97097.0,6.0,,1990.0,226575.0,377621.0,2016,151046.0,4231.9,61110100000000.0,0.1154569757,2017-03-14
1704,17201331,,2.0,3.0,,2.0,1605.0,1605.0,6111,2.0,2.0,473.0,,34268645,-118882567,6925.0,,,1111,261,,61110076.101014,25974.0,2061,,97097.0,6.0,,1983.0,132205.0,203383.0,2015,71178.0,2261.48,61110076101014.0,0.029307262900000002,2017-02-26
1705,17201331,,2.0,3.0,,2.0,1605.0,1605.0,6111,2.0,2.0,473.0,,34268645,-118882567,6925.0,,,1111,261,,61110076.1,25974.0,2061,,97097.0,6.0,,1983.0,134221.0,206483.0,2016,72262.0,2293.7,61110100000000.0,0.029307262900000002,2017-02-26
1706,17205773,,2.0,3.0,,2.0,1677.0,1677.0,6111,2.0,2.0,462.0,,34293666,-118856116,15537.0,,,1111,261,,61110076.14400601,25974.0,2061,,97097.0,7.0,,1973.0,60368.0,78823.0,2015,18455.0,915.58,61110076144006.0,0.32413927060000003,2017-06-08
1707,17205773,,2.0,3.0,,2.0,1677.0,1677.0,6111,2.0,2.0,462.0,,34293666,-118856116,15537.0,,,1111,261,,61110076.14,25974.0,2061,,97097.0,7.0,,1973.0,61288.0,80024.0,2016,18736.0,928.82,61110100000000.0,0.32413927060000003,2017-06-08
1708,17206103,,2.0,4.0,,2.0,1431.0,1431.0,6111,2.0,2.0,462.0,,34298479,-118859959,7162.0,,,1111,261,,61110076.14114399,25974.0,2061,,97097.0,7.0,,1978.0,230648.0,384411.0,2015,153763.0,4226.9,61110076141144.0,0.0373,2016-08-15
1709,17206103,,2.0,4.0,,2.0,1431.0,1431.0,6111,2.0,2.0,462.0,,34298479,-118859959,7162.0,,,1111,261,,61110076.14,25974.0,2061,,97097.0,7.0,,1978.0,234164.0,390271.0,2016,156107.0,4286.7,61110100000000.0,0.0373,2016-08-15
1710,17212930,,1.0,2.0,,1.0,836.0,836.0,6111,1.0,1.0,0.0,,34190000,-118886000,2178.0,,,1129,266,,61110069.002013,34278.0,2061,,96383.0,4.0,,1974.0,92500.0,265000.0,2015,172500.0,2783.66,61110069002013.0,-0.09870000000000001,2016-06-10
1711,17212930,,1.0,2.0,,1.0,836.0,836.0,6111,1.0,1.0,0.0,,34190000,-118886000,2178.0,,,1129,266,,61110069.0,34278.0,2061,,96383.0,4.0,,1974.0,93910.0,269040.0,2016,175130.0,2819.08,61110100000000.0,-0.09870000000000001,2016-06-10
1712,17213276,,1.0,1.0,,1.0,825.0,825.0,6111,1.0,1.0,0.0,,34188600,-118887000,3484.0,,,1129,266,,61110069.002013,34278.0,2061,,96383.0,3.0,,1981.0,77283.0,154566.0,2015,77283.0,1611.3,61110069002013.0,0.0188,2016-08-01
1713,17213276,,1.0,1.0,,1.0,825.0,825.0,6111,1.0,1.0,0.0,,34188600,-118887000,3484.0,,,1129,266,,61110069.0,34278.0,2061,,96383.0,3.0,,1981.0,78460.0,156920.0,2016,78460.0,1640.68,61110100000000.0,0.0188,2016-08-01
1714,17214644,,3.0,3.0,,3.0,2586.0,2586.0,6111,3.0,2.0,660.0,,34186726,-118903039,49982.0,1.0,1.0,1111,261,,61110061.001001,34278.0,2061,46736.0,96351.0,7.0,,1980.0,346500.0,990000.0,2015,643500.0,10534.88,61110061001001.0,-0.0151,2016-09-28
1715,17214644,,3.0,3.0,,3.0,2586.0,2586.0,6111,3.0,2.0,660.0,,34186726,-118903039,49982.0,1.0,1.0,1111,261,,61110061.0,34278.0,2061,46736.0,96351.0,7.0,,1980.0,361484.0,1014797.0,2016,653313.0,10826.34,61110100000000.0,-0.0151,2016-09-28
1716,17215916,,3.0,4.0,,3.0,2150.0,2150.0,6111,3.0,2.0,505.0,,34219789,-118890081,8482.0,,,1111,261,,61110063.01201701,34278.0,2061,,96383.0,8.0,,1979.0,308000.0,614000.0,2015,306000.0,6766.7,61110063012017.0,-0.0366203882,2017-08-22
1717,17215916,,3.0,4.0,,3.0,2150.0,2150.0,6111,3.0,2.0,505.0,,34219789,-118890081,8482.0,,,1111,261,,61110063.01,34278.0,2061,,96383.0,8.0,,1979.0,247000.0,705000.0,2016,458000.0,7689.14,61110100000000.0,-0.0366203882,2017-08-22
1718,17221825,,2.5,4.0,,2.5,2388.0,2388.0,6111,2.0,2.0,625.0,,34248135,-118819567,7936.0,,,1111,261,,61110075.14202,27110.0,2061,,97118.0,8.0,,1987.0,279205.0,558410.0,2015,279205.0,6331.08,61110075142020.0,0.0286,2016-10-21
1719,17221825,,2.5,4.0,,2.5,2388.0,2388.0,6111,2.0,2.0,625.0,,34248135,-118819567,7936.0,,,1111,261,,61110075.14,27110.0,2061,,97118.0,8.0,,1987.0,283462.0,566924.0,2016,283462.0,6459.76,61110100000000.0,0.0286,2016-10-21
1720,17222463,,2.0,2.0,,2.0,1504.0,1504.0,6111,2.0,2.0,0.0,,34250402,-118813843,,,,1129,266,,61110075.14201701,27110.0,2061,,97118.0,5.0,,1987.0,191981.0,255803.0,2015,63822.0,3066.38,61110075142017.0,0.12444499980000001,2017-03-14
1721,17222463,,2.0,2.0,,2.0,1504.0,1504.0,6111,2.0,2.0,0.0,,34250402,-118813843,,,,1129,266,,61110075.14,27110.0,2061,,97118.0,5.0,,1987.0,194908.0,259702.0,2016,64794.0,3141.7,61110100000000.0,0.12444499980000001,2017-03-14
1722,17222709,,2.5,3.0,,2.5,1579.0,1579.0,6111,2.0,2.0,0.0,,34253077,-118804470,,,,1129,266,,61110075.141002,27110.0,2061,,97118.0,6.0,,1989.0,181421.0,302364.0,2015,120943.0,3460.94,61110075141002.0,0.008,2016-05-06
1723,17222709,,2.5,3.0,,2.5,1579.0,1579.0,6111,2.0,2.0,0.0,,34253077,-118804470,,,,1129,266,,61110075.14,27110.0,2061,,97118.0,6.0,,1989.0,184187.0,306973.0,2016,122786.0,3535.3,61110100000000.0,0.008,2016-05-06
1724,17223813,,2.0,4.0,,2.0,2152.0,2152.0,6111,2.0,2.0,435.0,,34233742,-118860532,8000.0,,,1111,261,,61110064.001002,34278.0,2061,,96383.0,8.0,,1970.0,261072.0,435117.0,2015,174045.0,4661.32,61110064001002.0,-0.2421,2016-07-11
1725,17223813,,2.0,4.0,,2.0,2152.0,2152.0,6111,2.0,2.0,435.0,,34233742,-118860532,8000.0,,,1111,261,,61110064.0,34278.0,2061,,96383.0,8.0,,1970.0,265052.0,441750.0,2016,176698.0,4744.0,61110100000000.0,-0.2421,2016-07-11
1726,17224631,,2.5,4.0,,2.5,2449.0,2449.0,6111,2.0,2.0,625.0,,34225972,-118834850,16775.0,1.0,1.0,1111,261,,61110075.10100601,34278.0,2061,,96385.0,7.0,,1977.0,285594.0,815983.0,2015,530389.0,8584.92,61110075101006.0,0.0129,2016-04-22
1727,17224631,,2.5,4.0,,2.5,2449.0,2449.0,6111,2.0,2.0,625.0,,34225972,-118834850,16775.0,1.0,1.0,1111,261,,61110075.1,34278.0,2061,,96385.0,7.0,,1977.0,289948.0,828424.0,2016,538476.0,8738.74,61110100000000.0,0.0129,2016-04-22
1728,17228772,,2.0,3.0,,2.0,1760.0,1760.0,6111,2.0,2.0,430.0,,34281574,-118767597,5692.0,,,1111,261,,61110079.011003,27110.0,2061,,97118.0,6.0,,1989.0,219470.0,438940.0,2015,219470.0,5043.52,61110079011003.0,0.009000000000000001,2016-04-26
1729,17228772,,2.0,3.0,,2.0,1760.0,1760.0,6111,2.0,2.0,430.0,,34281574,-118767597,5692.0,,,1111,261,,61110079.01,27110.0,2061,,97118.0,6.0,,1989.0,222816.0,445632.0,2016,222816.0,5151.22,61110100000000.0,0.009000000000000001,2016-04-26
1730,17229387,,1.0,1.0,,1.0,881.0,881.0,6111,1.0,1.0,0.0,,34280600,-118777000,,,,1129,266,,61110079.011003,27110.0,2061,,97118.0,5.0,,1986.0,68975.0,137950.0,2015,68975.0,1461.68,61110079011003.0,0.0218,2016-12-07
1731,17229387,,1.0,1.0,,1.0,881.0,881.0,6111,1.0,1.0,0.0,,34280600,-118777000,,,,1129,266,,61110079.01,27110.0,2061,,97118.0,5.0,,1986.0,70026.0,140052.0,2016,70026.0,1486.32,61110100000000.0,0.0218,2016-12-07
1732,17230690,,2.5,3.0,,2.5,2071.0,2071.0,6111,2.0,2.0,447.0,,34279262,-118756582,4828.0,1.0,1.0,1111,261,,61110079.041015,27110.0,2061,,97118.0,7.0,,1983.0,222722.0,371201.0,2015,148479.0,4490.82,61110079041015.0,0.0613164423,2017-04-13
1733,17230690,,2.5,3.0,,2.5,2071.0,2071.0,6111,2.0,2.0,447.0,,34279262,-118756582,4828.0,1.0,1.0,1111,261,,61110079.04,27110.0,2061,,97118.0,7.0,,1983.0,226118.0,376860.0,2016,150742.0,4586.74,61110100000000.0,0.0613164423,2017-04-13
1734,17241312,,2.0,3.0,,2.0,1657.0,1657.0,6111,2.0,2.0,611.0,,34241761,-118772779,20116.0,,,1111,261,,61110075.064012,27110.0,2061,,97118.0,6.0,,1978.0,211080.0,342251.0,2015,131171.0,4021.38,61110075064012.0,0.0156346612,2017-05-31
1735,17241312,,2.0,3.0,,2.0,1657.0,1657.0,6111,2.0,2.0,611.0,,34241761,-118772779,20116.0,,,1111,261,,61110075.06,27110.0,2061,,97118.0,6.0,,1978.0,214298.0,347468.0,2016,133170.0,4112.12,61110100000000.0,0.0156346612,2017-05-31
1736,17243957,,1.5,4.0,,1.5,1226.0,1226.0,6111,1.0,2.0,441.0,,34278468,-118773496,8000.0,,,1111,261,,61110079.012002,27110.0,2061,,97118.0,6.0,,1961.0,170004.0,283337.0,2015,113333.0,3386.16,61110079012002.0,-0.006,2016-04-05
1737,17243957,,1.5,4.0,,1.5,1226.0,1226.0,6111,1.0,2.0,441.0,,34278468,-118773496,8000.0,,,1111,261,,61110079.01,27110.0,2061,,97118.0,6.0,,1961.0,172596.0,287656.0,2016,115060.0,3466.56,61110100000000.0,-0.006,2016-04-05
1738,17249548,,2.0,3.0,,2.0,1241.0,1241.0,6111,2.0,2.0,400.0,,34268336,-118663942,7001.0,,,1111,261,,61110083.042009,27110.0,2061,,97116.0,5.0,,1979.0,158291.0,243637.0,2015,85346.0,3071.72,61110083042009.0,-0.0182,2016-01-20
1739,17249548,,2.0,3.0,,2.0,1241.0,1241.0,6111,2.0,2.0,400.0,,34268336,-118663942,7001.0,,,1111,261,,61110083.04,27110.0,2061,,97116.0,5.0,,1979.0,160704.0,247350.0,2016,86646.0,3145.16,61110100000000.0,-0.0182,2016-01-20
1740,17251977,,2.0,3.0,,2.0,1244.0,1244.0,6111,2.0,2.0,504.0,,34259672,-118744974,7000.0,,,1111,261,,61110080.041008994,27110.0,2061,,97118.0,5.0,,1964.0,166294.0,332588.0,2015,166294.0,3984.98,61110080041009.0,-0.007,2016-05-25
1741,17251977,,2.0,3.0,,2.0,1244.0,1244.0,6111,2.0,2.0,504.0,,34259672,-118744974,7000.0,,,1111,261,,61110080.04,27110.0,2061,,97118.0,5.0,,1964.0,168829.0,337658.0,2016,168829.0,4074.1,61110100000000.0,-0.007,2016-05-25
1742,17256339,,2.0,3.0,,2.0,1049.0,1049.0,6111,2.0,1.0,396.0,,34262070,-118742834,8000.0,,,1111,261,,61110080.041016005,27110.0,2061,,97118.0,5.0,,1961.0,128742.0,214568.0,2015,85826.0,2649.92,61110080041016.0,0.014639619500000001,2017-01-17
1743,17256339,,2.0,3.0,,2.0,1049.0,1049.0,6111,2.0,1.0,396.0,,34262070,-118742834,8000.0,,,1111,261,,61110080.04,27110.0,2061,,97118.0,5.0,,1961.0,130704.0,217838.0,2016,87134.0,2718.26,61110100000000.0,0.014639619500000001,2017-01-17
1744,17265842,,3.0,3.0,,3.0,2083.0,2083.0,6111,3.0,2.0,633.0,,34179478,-118912668,12276.0,,,1111,261,,61110059.082014,34278.0,2061,46736.0,96351.0,7.0,,1996.0,342345.0,684690.0,2015,342345.0,7335.64,61110059082014.0,-0.0253,2016-06-30
1745,17265842,,3.0,3.0,,3.0,2083.0,2083.0,6111,3.0,2.0,633.0,,34179478,-118912668,12276.0,,,1111,261,,61110059.08,34278.0,2061,46736.0,96351.0,7.0,,1996.0,347564.0,695128.0,2016,347564.0,7464.72,61110100000000.0,-0.0253,2016-06-30
1746,17273670,,2.0,3.0,,2.0,1441.0,1441.0,6111,2.0,2.0,580.0,,34184742,-118939268,12840.0,,,1111,261,,61110060.002012,34278.0,2061,46736.0,96351.0,6.0,,1964.0,170000.0,485000.0,2015,315000.0,5116.34,61110060002012.0,-0.0056502374,2017-06-29
1747,17273670,,2.0,3.0,,2.0,1441.0,1441.0,6111,2.0,2.0,580.0,,34184742,-118939268,12840.0,,,1111,261,,61110060.0,34278.0,2061,46736.0,96351.0,6.0,,1964.0,172592.0,492395.0,2016,319803.0,5207.78,61110100000000.0,-0.0056502374,2017-06-29
1748,17276290,,0.0,0.0,,,1568.0,1568.0,6111,,,,,34172358,-118835748,8250.0,,,1210,246,,61110071.002002,34278.0,2061,,96385.0,0.0,2.0,1951.0,150000.0,500000.0,2015,350000.0,5345.8,61110071002002.0,0.024893125300000003,2017-08-09
1749,17276290,,0.0,0.0,,,1568.0,1568.0,6111,,,,,34172358,-118835748,8250.0,,,1210,246,,61110071.0,34278.0,2061,,96385.0,0.0,2.0,1951.0,160000.0,580000.0,2016,420000.0,6201.14,61110100000000.0,0.024893125300000003,2017-08-09
1750,17287986,,3.5,4.0,,3.5,2382.0,2382.0,6111,3.0,2.0,466.0,,34180081,-118779278,6568.0,,,1111,261,,61110074.061,53655.0,2061,,96393.0,8.0,,1990.0,417528.0,695708.0,2015,278180.0,9029.8,61110074061000.0,-0.024547678,2017-05-09
1751,17287986,,3.5,4.0,,3.5,2382.0,2382.0,6111,3.0,2.0,466.0,,34180081,-118779278,6568.0,,,1111,261,,61110074.06,53655.0,2061,,96393.0,8.0,,1990.0,423894.0,706315.0,2016,282421.0,8953.28,61110100000000.0,-0.024547678,2017-05-09
1752,17289398,,2.0,2.0,,2.0,1172.0,1172.0,6111,2.0,1.0,0.0,,34164604,-118804897,,,,1129,266,,61110074.023,34278.0,2061,,96385.0,4.0,,1986.0,142932.0,285864.0,2015,142932.0,3214.12,61110074023000.0,-0.1150289808,2017-04-11
1753,17289398,,2.0,2.0,,2.0,1172.0,1172.0,6111,2.0,1.0,0.0,,34164604,-118804897,,,,1129,266,,61110074.02,34278.0,2061,,96385.0,4.0,,1986.0,145111.0,290222.0,2016,145111.0,3268.38,61110100000000.0,-0.1150289808,2017-04-11
1754,17290419,,5.5,5.0,,5.5,5213.0,5213.0,6111,5.0,2.0,651.0,,34193839,-118819559,28150.0,1.0,1.0,1110,261,,61110074.022,34278.0,2061,,96385.0,10.0,,1992.0,586984.0,1565298.0,2015,978314.0,16604.48,61110074022000.0,0.003,2016-09-20
1755,17290419,,5.5,5.0,,5.5,5213.0,5213.0,6111,5.0,2.0,651.0,,34193839,-118819559,28150.0,1.0,1.0,1110,261,,61110074.02,34278.0,2061,,96385.0,10.0,,1992.0,595934.0,1589167.0,2016,993233.0,16898.72,61110100000000.0,0.003,2016-09-20
1756,17293716,,3.0,4.0,,3.0,2705.0,2705.0,6111,3.0,2.0,591.0,,34152179,-118851454,10345.0,,,1111,261,,61110059.063,41673.0,2061,,96384.0,7.0,,1978.0,401527.0,660422.0,2015,258895.0,7611.02,61110059063000.0,-0.1278300262,2017-03-27
1757,17293716,,3.0,4.0,,3.0,2705.0,2705.0,6111,3.0,2.0,591.0,,34152179,-118851454,10345.0,,,1111,261,,61110059.06,41673.0,2061,,96384.0,7.0,,1978.0,407649.0,670491.0,2016,262842.0,7774.8,61110100000000.0,-0.1278300262,2017-03-27
1758,17294231,,2.0,3.0,,2.0,1262.0,1262.0,6111,2.0,2.0,504.0,,34153879,-118839561,6050.0,,,1111,261,,61110059.061004005,41673.0,2061,,96384.0,6.0,,1973.0,261170.0,522340.0,2015,261170.0,6158.54,61110059061004.0,-0.0132193182,2017-04-12
1759,17294231,,2.0,3.0,,2.0,1262.0,1262.0,6111,2.0,2.0,504.0,,34153879,-118839561,6050.0,,,1111,261,,61110059.06,41673.0,2061,,96384.0,6.0,,1973.0,265152.0,530304.0,2016,265152.0,6296.48,61110100000000.0,-0.0132193182,2017-04-12
1760,17299670,,1.0,1.0,,1.0,780.0,780.0,6111,1.0,1.0,0.0,,34186100,-118767000,,,,1129,266,,61110074.053019,53655.0,2061,,96393.0,3.0,,1990.0,143519.0,239195.0,2015,95676.0,3538.86,61110074053019.0,0.0218,2016-03-08
1761,17299670,,1.0,1.0,,1.0,780.0,780.0,6111,1.0,1.0,0.0,,34186100,-118767000,,,,1129,266,,61110074.05,53655.0,2061,,96393.0,3.0,,1990.0,93910.0,269040.0,2016,175130.0,3918.98,61110100000000.0,0.0218,2016-03-08
